Frame,Actual Time,Time Elapsed,H_qx,H_qy,H_qz,H_qw,H_x,H_y,H_z,S_qx,S_qy,S_qz,S_qw,S_x,S_y,S_z,W_qx,W_qy,W_qz,W_qw,W_x,W_y,W_z,Closest Image,Time Difference (s)
13033,1900-01-01 14:27:31.334333,108.608333,0.000257,0.399763,0.000114,-0.916619,0.063493,1.553812,-0.63182,-0.037441,0.997804,0.034176,0.042628,-0.301326,1.605361,1.772712,-4.2e-05,-7e-06,1.5e-05,-1.0,0.69999,0.883655,-0.544545,14_27_31_335386.png,0.001053
13057,1900-01-01 14:27:31.534333,108.808333,0.000257,0.399785,0.000107,-0.916609,0.063492,1.553822,-0.631851,0.02776,-0.99813,-0.001256,-0.054444,-0.320942,1.577722,1.776416,-4.6e-05,-3e-06,1.1e-05,-1.0,0.700002,0.883631,-0.544554,14_27_31_535931.png,0.001598
13081,1900-01-01 14:27:31.734333,109.008333,0.000253,0.399758,0.000115,-0.916621,0.063458,1.553826,-0.631835,0.027672,-0.996458,0.040481,-0.068317,-0.339491,1.550473,1.764939,-3.3e-05,4e-06,1.1e-05,-1.0,0.699996,0.883628,-0.544549,14_27_31_736307.png,0.001974
13105,1900-01-01 14:27:31.934333,109.208333,0.000255,0.399758,9.7e-05,-0.916621,0.063446,1.55382,-0.631847,0.021624,-0.992743,0.093161,-0.072902,-0.361198,1.522393,1.738387,-3.5e-05,1.5e-05,7e-06,-1.0,0.700018,0.883627,-0.544542,14_27_31_935827.png,0.001494
13129,1900-01-01 14:27:32.134333,109.408333,0.000257,0.399762,0.000118,-0.916619,0.063501,1.553801,-0.631824,0.017713,-0.987686,0.127401,-0.089057,-0.389732,1.490779,1.698598,-4.6e-05,0.0,2e-05,-1.0,0.699995,0.883643,-0.544544,14_27_32_136638.png,0.002305
13153,1900-01-01 14:27:32.334333,109.608333,0.000248,0.399791,0.000105,-0.916606,0.063503,1.553801,-0.631823,0.024114,-0.979072,0.171069,-0.107575,-0.41443,1.487329,1.651902,-4.2e-05,7e-06,1.2e-05,-1.0,0.699992,0.883647,-0.54453,14_27_32_336859.png,0.002526
13177,1900-01-01 14:27:32.534333,109.808333,0.000256,0.399751,0.00012,-0.916624,0.063494,1.553818,-0.631831,0.023539,-0.980439,0.153993,-0.120295,-0.434544,1.526121,1.614459,-4.2e-05,1e-06,2.2e-05,-1.0,0.699991,0.883653,-0.544557,14_27_32_537603.png,0.00327
13201,1900-01-01 14:27:32.734333,110.008333,0.000258,0.399793,0.000108,-0.916606,0.063474,1.553823,-0.631846,0.023807,-0.984855,0.130589,-0.11154,-0.451344,1.5766,1.584933,-4.5e-05,-6e-06,8e-06,-1.0,0.699995,0.883628,-0.544548,14_27_32_737374.png,0.003041
13225,1900-01-01 14:27:32.934333,110.208333,0.000262,0.399748,0.000106,-0.916625,0.063477,1.553822,-0.631856,0.014476,-0.987301,0.120497,-0.10251,-0.470224,1.626678,1.571465,-4.2e-05,0.0,1.3e-05,-1.0,0.699975,0.883663,-0.544539,14_27_32_937273.png,0.00294
13249,1900-01-01 14:27:33.134333,110.408333,0.000259,0.399736,0.000115,-0.91663,0.06345,1.553838,-0.631823,0.03846,-0.989184,0.087554,-0.111224,-0.502389,1.676049,1.565247,-3.4e-05,6e-06,9e-06,-1.0,0.700004,0.883638,-0.544543,14_27_33_136758.png,0.002425
13273,1900-01-01 14:27:33.334333,110.608333,0.000239,0.399785,0.000112,-0.916609,0.063477,1.553818,-0.63184,0.056063,-0.989212,0.067032,-0.117573,-0.549212,1.721872,1.56374,-3.6e-05,9e-06,1.2e-05,-1.0,0.700003,0.883626,-0.544579,14_27_33_337044.png,0.002711
13297,1900-01-01 14:27:33.534333,110.808333,0.000256,0.399744,0.000108,-0.916627,0.063479,1.553813,-0.631837,0.062271,-0.988885,0.023064,-0.13303,-0.6105,1.762846,1.577947,-3.7e-05,4e-06,1.1e-05,-1.0,0.69999,0.883643,-0.54456,14_27_33_536583.png,0.00225
13321,1900-01-01 14:27:33.734333,111.008333,0.000255,0.399748,0.00011,-0.916625,0.063457,1.55382,-0.631839,0.069792,-0.98466,-0.003332,-0.159886,-0.682017,1.782617,1.592399,-4e-05,-5e-06,2.3e-05,-1.0,0.699973,0.883645,-0.54456,14_27_33_734859.png,0.000526
13345,1900-01-01 14:27:33.934333,111.208333,0.000254,0.399714,9.8e-05,-0.91664,0.063442,1.553799,-0.631824,-0.047484,0.988424,0.003777,0.144044,-0.728585,1.782124,1.605443,-3.2e-05,2e-06,9e-06,-1.0,0.699982,0.883631,-0.544544,14_27_33_935735.png,0.001402
13369,1900-01-01 14:27:34.134333,111.408333,0.000248,0.399754,0.000112,-0.916623,0.06347,1.553828,-0.63183,-0.040815,0.99006,-0.012155,0.134042,-0.770945,1.759793,1.598622,-4e-05,-9e-06,1.3e-05,-1.0,0.700005,0.883619,-0.544552,14_27_34_136953.png,0.00262
13394,1900-01-01 14:27:34.342667,111.616667,0.000258,0.399749,0.000113,-0.916624,0.063479,1.553813,-0.631847,-0.0354,0.98854,-0.025897,0.144445,-0.805398,1.72845,1.586354,-4e-05,-5e-06,1.4e-05,-1.0,0.69999,0.883627,-0.544568,14_27_34_340653.png,0.002014
13418,1900-01-01 14:27:34.542667,111.816667,0.000248,0.399764,0.000106,-0.916618,0.063466,1.553822,-0.631823,-0.028184,0.986503,-0.040823,0.156048,-0.827178,1.693681,1.56443,-4.2e-05,-3e-06,1.5e-05,-1.0,0.699985,0.883661,-0.54456,14_27_34_538624.png,0.004043
13441,1900-01-01 14:27:34.734333,112.008333,0.000257,0.399761,0.000104,-0.91662,0.063466,1.553808,-0.631844,-0.014058,0.982624,-0.052634,0.177434,-0.843726,1.652804,1.531956,-3.9e-05,-5e-06,1e-05,-1.0,0.7,0.883641,-0.544558,14_27_34_737138.png,0.002805
13465,1900-01-01 14:27:34.934333,112.208333,0.000265,0.399742,0.000124,-0.916628,0.063508,1.553818,-0.631862,-0.00153,0.976597,-0.056235,0.207592,-0.863369,1.607983,1.48922,-3.9e-05,-9e-06,1.5e-05,-1.0,0.700019,0.883617,-0.544566,14_27_34_937357.png,0.003024
13489,1900-01-01 14:27:35.134333,112.408333,0.000256,0.399788,9.9e-05,-0.916608,0.063455,1.553837,-0.631849,-0.001801,0.971111,-0.068436,0.228599,-0.887295,1.564838,1.434846,-4.6e-05,-1.2e-05,1.9e-05,-1.0,0.699991,0.883655,-0.544537,14_27_35_137173.png,0.00284
13513,1900-01-01 14:27:35.334333,112.608333,0.000257,0.399776,0.000113,-0.916613,0.063481,1.553823,-0.631842,-0.004152,0.964914,-0.073215,0.25212,-0.909081,1.525377,1.388697,-3.4e-05,5e-06,1.4e-05,-1.0,0.699979,0.883653,-0.544544,14_27_35_336214.png,0.001881
13537,1900-01-01 14:27:35.534333,112.808333,0.000258,0.399789,0.000108,-0.916607,0.063508,1.553828,-0.63183,0.013775,0.956437,-0.08679,0.278401,-0.929902,1.489008,1.348686,-3.8e-05,1.4e-05,1.2e-05,-1.0,0.699992,0.883666,-0.54454,14_27_35_537954.png,0.003621
13561,1900-01-01 14:27:35.734333,113.008333,0.000252,0.399754,0.000102,-0.916622,0.06347,1.553823,-0.63183,0.040992,0.951395,-0.116743,0.282026,-0.950088,1.455569,1.321593,-4.3e-05,0.0,1.6e-05,-1.0,0.699986,0.883673,-0.54454,14_27_35_735642.png,0.001309
13585,1900-01-01 14:27:35.934333,113.208333,0.000245,0.39978,9.4e-05,-0.916611,0.063461,1.553846,-0.631839,0.048044,0.946284,-0.141876,0.286548,-0.981352,1.433871,1.301258,-4e-05,-1e-06,1.6e-05,-1.0,0.699981,0.883694,-0.544542,14_27_35_936916.png,0.002583
13609,1900-01-01 14:27:36.134333,113.408333,0.000248,0.399789,8.7e-05,-0.916607,0.063453,1.553832,-0.631839,0.044917,0.940542,-0.164731,0.293643,-1.0363,1.41308,1.278644,-2.4e-05,8.3e-05,6.1e-05,-1.0,0.699895,0.88369,-0.544594,14_27_36_135638.png,0.001305
13633,1900-01-01 14:27:36.334333,113.608333,0.000245,0.39978,8.9e-05,-0.916611,0.063483,1.553802,-0.63184,0.039293,0.937327,-0.176751,0.297715,-1.107921,1.407063,1.251458,-5.5e-05,6e-06,1.2e-05,-1.0,0.699985,0.883634,-0.544568,14_27_36_336138.png,0.001805
13657,1900-01-01 14:27:36.534333,113.808333,0.000247,0.399752,0.000102,-0.916623,0.063484,1.553811,-0.631826,0.015755,0.937138,-0.166742,0.30614,-1.17534,1.412976,1.222523,-5.2e-05,0.0,-3e-06,-1.0,0.700024,0.883621,-0.544562,14_27_36_535923.png,0.00159
13681,1900-01-01 14:27:36.734333,114.008333,0.00025,0.399757,0.000105,-0.916621,0.063475,1.553818,-0.631845,0.012182,0.939635,-0.152812,0.30592,-1.22796,1.425045,1.199288,-4.6e-05,1e-06,1.6e-05,-1.0,0.699994,0.883641,-0.544545,14_27_36_735909.png,0.001576
13705,1900-01-01 14:27:36.934333,114.208333,0.000255,0.399789,9.4e-05,-0.916607,0.063472,1.553823,-0.631843,-0.001661,0.942201,-0.133524,0.307289,-1.26159,1.449237,1.175664,-4.5e-05,1.6e-05,0.0,-1.0,0.699973,0.883645,-0.54456,14_27_36_936755.png,0.002422
13729,1900-01-01 14:27:37.134333,114.408333,0.000245,0.399742,0.000117,-0.916628,0.063456,1.553853,-0.631806,-0.017465,0.94241,-0.096307,0.319819,-1.27772,1.484717,1.141545,-4.6e-05,-2e-05,4e-06,-1.0,0.699998,0.883635,-0.544542,14_27_37_136979.png,0.002646
13754,1900-01-01 14:27:37.342667,114.616667,0.000269,0.399731,0.000123,-0.916633,0.063461,1.553842,-0.631856,-0.025622,0.940273,-0.045178,0.336436,-1.278369,1.519631,1.091794,-4e-05,-2e-06,1.2e-05,-1.0,0.699998,0.88365,-0.544538,14_27_37_345628.png,0.002961
13777,1900-01-01 14:27:37.534333,114.808333,0.000256,0.399747,0.000112,-0.916626,0.063471,1.553817,-0.631832,-0.03562,0.93415,-0.019175,0.35458,-1.272793,1.557152,1.039423,-3.9e-05,-9e-06,1.8e-05,-1.0,0.699995,0.883639,-0.544539,14_27_37_536564.png,0.002231
13801,1900-01-01 14:27:37.734333,115.008333,0.000256,0.399727,0.000112,-0.916634,0.063446,1.553833,-0.631832,-0.052862,0.927404,0.019858,0.369774,-1.270735,1.591847,0.990418,-3.6e-05,3e-05,1.9e-05,-1.0,0.699992,0.883656,-0.544538,14_27_37_736569.png,0.002236
13825,1900-01-01 14:27:37.934333,115.208333,0.000216,0.399693,0.000111,-0.916649,0.063433,1.553773,-0.631753,-0.056859,0.921916,0.055758,0.379115,-1.275459,1.62519,0.949088,-4.2e-05,1.1e-05,1.9e-05,-1.0,0.699985,0.883646,-0.544556,14_27_37_935918.png,0.001585
13849,1900-01-01 14:27:38.134333,115.408333,0.000221,0.399729,9.7e-05,-0.916634,0.06346,1.553754,-0.63179,-0.050251,0.930934,0.060394,0.356636,-1.28993,1.669631,0.925389,-3.9e-05,-9e-06,1.1e-05,-1.0,0.699993,0.883647,-0.544531,14_27_38_136573.png,0.00224
13873,1900-01-01 14:27:38.334333,115.608333,0.000206,0.399763,0.00011,-0.916619,0.063482,1.553777,-0.631772,-0.071316,0.93269,0.02878,0.352386,-1.326343,1.724153,0.904438,-3.8e-05,-8e-06,2.4e-05,-1.0,0.699983,0.883656,-0.544563,14_27_38_335151.png,0.000818
13897,1900-01-01 14:27:38.534333,115.808333,0.000387,0.399756,8e-06,-0.916622,0.063516,1.553239,-0.631701,-0.065895,0.928088,-0.001226,0.366481,-1.369051,1.776109,0.867955,-3.9e-05,9e-06,5e-06,-1.0,0.699978,0.883647,-0.54455,14_27_38_536387.png,0.002054
13922,1900-01-01 14:27:38.742667,116.016667,0.000364,0.399679,1.7e-05,-0.916655,0.063449,1.553524,-0.631798,-0.063778,0.916811,-0.020785,0.393647,-1.419756,1.807942,0.829865,-3.6e-05,-6e-06,1.1e-05,-1.0,0.700002,0.88365,-0.54455,14_27_38_741053.png,0.001614
13945,1900-01-01 14:27:38.934333,116.208333,0.000237,0.399794,0.000105,-0.916605,0.063462,1.55384,-0.63184,-0.033767,0.912826,-0.008633,0.40686,-1.463968,1.807094,0.812542,-5.3e-05,1.1e-05,6e-06,-1.0,0.69999,0.88362,-0.544564,14_27_38_936421.png,0.002088
13969,1900-01-01 14:27:39.134333,116.408333,0.000312,0.399696,9.2e-05,-0.916648,0.063431,1.553735,-0.631846,-0.017324,0.914293,-0.014575,0.40442,-1.50334,1.776601,0.793557,-5.3e-05,-9e-06,3e-06,-1.0,0.70001,0.88364,-0.544563,14_27_39_136241.png,0.001908
13993,1900-01-01 14:27:39.334333,116.608333,0.000323,0.399702,0.000109,-0.916645,0.063488,1.553722,-0.63184,-0.010927,0.919223,-0.044798,0.391029,-1.521535,1.739166,0.771484,-5.9e-05,-9e-06,7e-06,-1.0,0.699982,0.883636,-0.544567,14_27_39_336779.png,0.002446
14017,1900-01-01 14:27:39.534333,116.808333,0.000306,0.399688,7.9e-05,-0.916651,0.063453,1.553709,-0.631826,0.003169,0.9153,-0.071529,0.396357,-1.529043,1.691395,0.757646,-5e-05,7e-06,1e-06,-1.0,0.699985,0.883631,-0.544559,14_27_39_536847.png,0.002514
14041,1900-01-01 14:27:39.734333,117.008333,0.000326,0.399677,0.000111,-0.916656,0.063469,1.553737,-0.631843,0.01502,0.90749,-0.081145,0.411888,-1.540773,1.641853,0.744542,-5.7e-05,-1.1e-05,1.4e-05,-1.0,0.699968,0.88365,-0.54455,14_27_39_737110.png,0.002777
14065,1900-01-01 14:27:39.934333,117.208333,0.000257,0.399756,0.000101,-0.916622,0.063485,1.553817,-0.631827,0.000323,0.902272,-0.083322,0.42304,-1.563599,1.594588,0.727114,-5.3e-05,-9e-06,1.5e-05,-1.0,0.699981,0.883636,-0.544569,14_27_39_937353.png,0.00302
14089,1900-01-01 14:27:40.134333,117.408333,0.000242,0.399771,0.000105,-0.916615,0.063491,1.553817,-0.631826,-0.016859,0.896387,-0.092218,0.433245,-1.583049,1.547133,0.701769,-5.3e-05,-3e-06,1.5e-05,-1.0,0.699988,0.883639,-0.54456,14_27_40_136961.png,0.002628
14113,1900-01-01 14:27:40.334333,117.608333,0.000259,0.399764,0.000109,-0.916618,0.063489,1.553819,-0.631858,-0.011979,0.893382,-0.114604,0.43427,-1.590698,1.502086,0.662024,-5.4e-05,-1e-05,1.5e-05,-1.0,0.699998,0.883642,-0.544569,14_27_40_336640.png,0.002307
14137,1900-01-01 14:27:40.534333,117.808333,0.000258,0.399765,0.00011,-0.916617,0.063502,1.553815,-0.631841,0.027329,0.887928,-0.119012,0.443478,-1.594191,1.46935,0.609816,-5e-05,-1.5e-05,5e-06,-1.0,0.700029,0.88361,-0.544558,14_27_40_536600.png,0.002267
14161,1900-01-01 14:27:40.734333,118.008333,0.000244,0.399792,9.6e-05,-0.916606,0.063488,1.553792,-0.631844,0.026441,0.872306,-0.140333,0.467642,-1.596966,1.471965,0.560335,-5.2e-05,-5e-06,4e-06,-1.0,0.700011,0.883619,-0.54456,14_27_40_737459.png,0.003126
14186,1900-01-01 14:27:40.942667,118.216667,0.000247,0.39976,0.000101,-0.91662,0.063474,1.553815,-0.631843,0.018249,0.868565,-0.122499,0.479849,-1.605993,1.496081,0.523318,-3.8e-05,5.4e-05,4.3e-05,-1.0,0.699927,0.883682,-0.544564,14_27_40_945001.png,0.002334
14209,1900-01-01 14:27:41.134333,118.408333,0.000246,0.39978,0.0001,-0.916611,0.063479,1.553816,-0.631823,0.009827,0.862886,-0.11725,0.491512,-1.619204,1.513827,0.504904,-4.6e-05,-1.3e-05,1e-06,-1.0,0.699995,0.883642,-0.544538,14_27_41_137206.png,0.002873
14233,1900-01-01 14:27:41.334333,118.608333,0.000235,0.399734,0.000114,-0.916631,0.063467,1.553825,-0.631819,0.011577,0.857894,-0.118563,0.499826,-1.634153,1.525914,0.49196,-4.1e-05,9e-06,1.5e-05,-1.0,0.699996,0.883646,-0.544546,14_27_41_334956.png,0.000623
14257,1900-01-01 14:27:41.534333,118.808333,0.000219,0.399718,0.000113,-0.916638,0.063492,1.553745,-0.631761,0.002468,0.849478,-0.10871,0.516298,-1.6483,1.536355,0.48133,-3.4e-05,5e-06,6e-06,-1.0,0.700014,0.883647,-0.544535,14_27_41_536308.png,0.001975
14281,1900-01-01 14:27:41.734333,119.008333,0.000216,0.399691,0.000114,-0.91665,0.063434,1.553785,-0.631765,-0.015922,0.837278,-0.069928,0.542053,-1.675057,1.539328,0.464891,-4.1e-05,1.5e-05,6e-06,-1.0,0.699984,0.883653,-0.544544,14_27_41_736380.png,0.002047
14305,1900-01-01 14:27:41.934333,119.208333,0.000216,0.399733,9.3e-05,-0.916632,0.063437,1.553762,-0.631774,0.003653,0.827649,-0.057169,0.558315,-1.680482,1.526537,0.438173,-4.1e-05,7e-06,0.0,-1.0,0.700009,0.88364,-0.544552,14_27_41_936529.png,0.002196
14329,1900-01-01 14:27:42.134333,119.408333,0.000223,0.399727,0.000105,-0.916634,0.063454,1.553761,-0.631774,0.018236,0.832663,-0.058608,0.550368,-1.651862,1.471331,0.408728,-4.6e-05,-3e-06,7e-06,-1.0,0.699992,0.883652,-0.544553,14_27_42_135582.png,0.001249
14353,1900-01-01 14:27:42.334333,119.608333,0.000215,0.399752,8.6e-05,-0.916624,0.063475,1.553742,-0.631778,-0.035595,0.839537,-0.043794,0.540364,-1.610456,1.377468,0.382838,-3.8e-05,-1.5e-05,2e-05,-1.0,0.699969,0.883674,-0.544558,14_27_42_335074.png,0.000741
14377,1900-01-01 14:27:42.534333,119.808333,0.00034,0.39964,4.8e-05,-0.916672,0.06345,1.55355,-0.63179,-0.027133,0.85293,-0.097723,0.512079,-1.542435,1.313074,0.36298,-4.3e-05,-8e-06,4e-06,-1.0,0.699993,0.883655,-0.544536,14_27_42_534742.png,0.000409
14401,1900-01-01 14:27:42.734333,120.008333,0.000319,0.399703,0.000102,-0.916645,0.063468,1.553708,-0.631823,0.011957,0.856073,-0.095319,0.507848,-1.454678,1.261186,0.35716,-4.4e-05,-1e-06,2.6e-05,-1.0,0.699974,0.883654,-0.544544,14_27_42_736049.png,0.001716
14425,1900-01-01 14:27:42.934333,120.208333,0.00031,0.399725,9.4e-05,-0.916635,0.063472,1.553718,-0.631819,0.054279,0.856703,-0.123209,0.497929,-1.374608,1.229672,0.359907,-3.4e-05,4e-06,1.9e-05,-1.0,0.699972,0.883663,-0.54453,14_27_42_937432.png,0.003099
14449,1900-01-01 14:27:43.134333,120.408333,0.000331,0.399761,7.8e-05,-0.916619,0.063523,1.553505,-0.631748,0.07502,0.846537,-0.14077,0.50787,-1.323996,1.200319,0.369737,-3.1e-05,1.7e-05,1e-05,-1.0,0.700022,0.883654,-0.544544,14_27_43_136296.png,0.001963
14473,1900-01-01 14:27:43.334333,120.608333,0.000325,0.399657,0.00011,-0.916665,0.06347,1.553717,-0.631848,0.078337,0.835659,-0.183512,0.511723,-1.295746,1.183497,0.373062,-3.7e-05,1e-05,8e-06,-1.0,0.700001,0.883648,-0.544541,14_27_43_336580.png,0.002247
14497,1900-01-01 14:27:43.534333,120.808333,0.000305,0.39972,8.2e-05,-0.916637,0.06349,1.553686,-0.631817,0.088652,0.837416,-0.188826,0.505192,-1.282266,1.183816,0.373847,-4.2e-05,1.5e-05,3e-06,-1.0,0.700007,0.883662,-0.54452,14_27_43_535147.png,0.000814
14521,1900-01-01 14:27:43.734333,121.008333,0.000323,0.39972,0.000105,-0.916637,0.063474,1.553718,-0.631837,0.058205,0.835511,-0.157607,0.523157,-1.289445,1.151087,0.373463,-3.4e-05,1.2e-05,3e-06,-1.0,0.699992,0.883655,-0.544528,14_27_43_735748.png,0.001415
14545,1900-01-01 14:27:43.934333,121.208333,0.000334,0.399706,4.2e-05,-0.916643,0.063437,1.553576,-0.631776,0.082541,0.837165,-0.164652,0.515006,-1.30517,1.117517,0.371747,-3.8e-05,1.6e-05,7e-06,-1.0,0.699988,0.883673,-0.544518,14_27_43_935692.png,0.001359
14569,1900-01-01 14:27:44.134333,121.408333,0.00033,0.399739,1.8e-05,-0.916629,0.063463,1.553548,-0.631805,0.082634,0.835938,-0.177853,0.512589,-1.327818,1.079429,0.373809,-2.3e-05,2.1e-05,9e-06,-1.0,0.700029,0.883634,-0.544536,14_27_44_136232.png,0.001899
14593,1900-01-01 14:27:44.334333,121.608333,0.000349,0.399705,3.3e-05,-0.916644,0.063434,1.553551,-0.631807,0.111612,0.835767,-0.22504,0.488256,-1.329472,1.058265,0.370722,-3.9e-05,1.1e-05,4e-06,-1.0,0.69998,0.883656,-0.544528,14_27_44_335864.png,0.001531
14617,1900-01-01 14:27:44.534333,121.808333,0.000198,0.399728,0.000133,-0.916634,0.06343,1.553838,-0.631766,0.11705,0.832184,-0.18923,0.507899,-1.325918,1.071493,0.3773,-3.3e-05,7e-06,4e-06,-1.0,0.700002,0.88365,-0.544549,14_27_44_536703.png,0.00237
14641,1900-01-01 14:27:44.734333,122.008333,0.000188,0.399711,9.6e-05,-0.916641,0.063441,1.553761,-0.631743,0.106349,0.832874,-0.196124,0.506504,-1.308242,1.108277,0.370551,-3.5e-05,3e-06,1.6e-05,-1.0,0.70001,0.88365,-0.544543,14_27_44_736315.png,0.001982
14665,1900-01-01 14:27:44.934333,122.208333,0.000211,0.399758,9.4e-05,-0.916621,0.06348,1.553741,-0.631761,0.079104,0.835977,-0.212357,0.49979,-1.302299,1.148868,0.35475,-3.2e-05,-4e-06,1.7e-05,-1.0,0.699977,0.88365,-0.544535,14_27_44_935866.png,0.001533
14689,1900-01-01 14:27:45.134333,122.408333,0.000194,0.399716,8.8e-05,-0.916639,0.063417,1.553767,-0.631761,0.053648,0.84449,-0.22655,0.482322,-1.294163,1.18014,0.33681,-3.2e-05,6e-06,7e-06,-1.0,0.700001,0.883646,-0.544533,14_27_45_135065.png,0.000732
14713,1900-01-01 14:27:45.334333,122.608333,0.000204,0.399733,0.000101,-0.916632,0.06344,1.553758,-0.63176,0.03933,0.8465,-0.230411,0.478333,-1.288232,1.192374,0.325413,-3.4e-05,-2e-06,1e-05,-1.0,0.700006,0.883631,-0.54454,14_27_45_336643.png,0.00231
14737,1900-01-01 14:27:45.534333,122.808333,0.00021,0.399726,9.5e-05,-0.916635,0.063464,1.553732,-0.631751,0.002493,0.843648,-0.213206,0.492742,-1.28005,1.182488,0.32592,-4.8e-05,-7e-06,7e-06,-1.0,0.699995,0.883653,-0.544539,14_27_45_537143.png,0.00281
14761,1900-01-01 14:27:45.734333,123.008333,0.000197,0.399729,9.7e-05,-0.916633,0.063444,1.55376,-0.631758,0.008071,0.841599,-0.223934,0.491427,-1.273067,1.199305,0.320554,-3.3e-05,-1e-05,2.2e-05,-1.0,0.699984,0.883644,-0.544523,14_27_45_736417.png,0.002084
14785,1900-01-01 14:27:45.934333,123.208333,0.00021,0.399722,9.6e-05,-0.916636,0.063441,1.553765,-0.631762,0.022893,0.85242,-0.214078,0.476473,-1.273828,1.237536,0.313997,4.1e-05,0.000108,-9.1e-05,-1.0,0.700161,0.883503,-0.54449,14_27_45_935984.png,0.001651
14809,1900-01-01 14:27:46.134333,123.408333,0.000202,0.399728,0.000102,-0.916634,0.063459,1.553767,-0.631757,0.037072,0.859682,-0.209493,0.46442,-1.27479,1.276236,0.310231,-3.7e-05,5e-06,8e-06,-1.0,0.700023,0.883655,-0.544553,14_27_46_136133.png,0.0018
14833,1900-01-01 14:27:46.334333,123.608333,0.000198,0.39974,9.6e-05,-0.916628,0.063464,1.553749,-0.631763,0.03203,0.847922,-0.227442,0.477779,-1.276187,1.244389,0.303857,-3.6e-05,7e-06,1.2e-05,-1.0,0.700008,0.883648,-0.544553,14_27_46_337862.png,0.003529
14857,1900-01-01 14:27:46.534333,123.808333,0.000202,0.399736,0.000104,-0.91663,0.06348,1.553748,-0.631737,0.063608,0.838667,-0.261899,0.473286,-1.280864,1.18203,0.299222,-3.7e-05,1.7e-05,8e-06,-1.0,0.700014,0.883651,-0.544553,14_27_46_537356.png,0.003023
14881,1900-01-01 14:27:46.734333,124.008333,0.000207,0.399712,8.4e-05,-0.916641,0.063442,1.553736,-0.631754,0.080388,0.847935,-0.238872,0.466353,-1.296683,1.133228,0.297246,-1.5e-05,4.1e-05,-2.5e-05,-1.0,0.700072,0.883599,-0.544538,14_27_46_736324.png,0.001991
14905,1900-01-01 14:27:46.934333,124.208333,0.000214,0.399748,8.4e-05,-0.916625,0.063434,1.553768,-0.631783,0.077172,0.853888,-0.231306,0.459802,-1.303195,1.10792,0.287526,-1.4e-05,3e-05,-7e-06,-1.0,0.700038,0.883608,-0.54453,14_27_46_936544.png,0.002211
14929,1900-01-01 14:27:47.134333,124.408333,0.000219,0.399708,0.000102,-0.916643,0.06349,1.553744,-0.631774,0.086613,0.853325,-0.226882,0.461366,-1.289962,1.112141,0.270911,-1.6e-05,2.6e-05,-3e-06,-1.0,0.700031,0.88363,-0.544536,14_27_47_136752.png,0.002419
14953,1900-01-01 14:27:47.334333,124.608333,0.000221,0.399751,0.000104,-0.916624,0.063459,1.553775,-0.631777,0.067612,0.848657,-0.227992,0.472471,-1.275646,1.137419,0.249528,-3.5e-05,8e-06,9e-06,-1.0,0.700017,0.883643,-0.544545,14_27_47_337590.png,0.003257
14977,1900-01-01 14:27:47.534333,124.808333,0.000224,0.399716,9.7e-05,-0.916639,0.063456,1.553757,-0.631775,0.071014,0.838485,-0.243986,0.482049,-1.26053,1.168421,0.219147,-4.3e-05,-1.1e-05,1.6e-05,-1.0,0.700016,0.883649,-0.544551,14_27_47_538272.png,0.003939
15001,1900-01-01 14:27:47.734333,125.008333,0.000214,0.399722,0.000103,-0.916636,0.063459,1.553765,-0.631769,0.074843,0.846067,-0.23077,0.474673,-1.253301,1.207552,0.190029,-4.4e-05,-1.3e-05,1e-05,-1.0,0.700018,0.883648,-0.544564,14_27_47_736947.png,0.002614
15025,1900-01-01 14:27:47.934333,125.208333,0.000217,0.39972,0.000105,-0.916637,0.063456,1.553764,-0.631783,0.076076,0.845546,-0.223759,0.478744,-1.253822,1.248341,0.167222,-4.5e-05,7e-06,1.5e-05,-1.0,0.699991,0.88366,-0.544555,14_27_47_935346.png,0.001013
15049,1900-01-01 14:27:48.134333,125.408333,0.000206,0.399726,8.5e-05,-0.916635,0.063446,1.553749,-0.631759,0.087117,0.843262,-0.208743,0.487592,-1.257653,1.288248,0.149655,-3.8e-05,-2e-06,1.5e-05,-1.0,0.700002,0.883663,-0.544549,14_27_48_136945.png,0.002612
15073,1900-01-01 14:27:48.334333,125.608333,0.000356,0.399688,3e-05,-0.916651,0.063475,1.55353,-0.631811,0.083912,0.835579,-0.209863,0.500724,-1.262527,1.335675,0.128394,-4.3e-05,-1.2e-05,1.4e-05,-1.0,0.700008,0.883655,-0.544538,14_27_48_335874.png,0.001541
15097,1900-01-01 14:27:48.534333,125.808333,0.000314,0.399658,0.000104,-0.916664,0.063484,1.553707,-0.631822,0.079525,0.828085,-0.197932,0.518434,-1.268466,1.366204,0.093098,-3.5e-05,-5e-06,1e-05,-1.0,0.70002,0.883636,-0.544542,14_27_48_536954.png,0.002621
15122,1900-01-01 14:27:48.742667,126.016667,0.000248,0.399741,0.000104,-0.916628,0.063494,1.553817,-0.631819,0.071872,0.815777,-0.18583,0.542964,-1.26948,1.334271,0.035669,-4.8e-05,4e-06,2e-06,-1.0,0.700004,0.883656,-0.544554,14_27_48_745315.png,0.002648
